"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS",168,-0.482709016523313,-1.70532772722754,7.92098517432841e-05,0.000360044780651292,0.000232584241844767,3438,"tags=30%, list=18%, signal=25%","TNNT2/COL3A1/SGCG/TPM3/TEAD4/LPIN1/ITGB4/MRAS/SMTN/MYH9/EPHB3/SCD/CACNA1H/COL4A2/MYL1/STC2/GSN/COL6A2/CHRNG/PPFIA4/MYBPC3/MEF2A/CSRP3/COL1A1/COL6A3/SPHK1/MYL3/KCNH1/APLNR/CDH13/SORBS3/CHRNB1/TPM2/CKB/HBEGF/CKMT2/SGCD/ACTC1/SPARC/AK1/TNNC1/KCNH2/FHL1/HSPB8/GADD45B/CDKN1A/SGCA/PRNP/PDLIM7/CLU/MYL2",0.538434096309916
"HALLMARK_COAGULATION","HALLMARK_COAGULATION",106,-0.504209997467335,-1.69926798207583,0.000517380072890759,0.0017246002429692,0.00111406930901958,4040,"tags=37%, list=21%, signal=29%","PEF1/CPQ/MMP14/GP9/F3/KLF7/CTSB/CFB/C1R/C8A/THBD/FBN1/S100A13/FURIN/ITGA2/GSN/CTSE/F8/MASP2/BMP1/PLEK/LTA4H/CD9/CSRP1/MMP9/C3/C8G/COMP/DCT/C1QA/ITGB3/FYN/SPARC/DUSP14/ANXA1/TF/MAFF/SERPING1/CLU",0.477270815362862
"HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS",133,-0.495405964694845,-1.69920558417525,8.91630211950642e-05,0.000371512588312767,0.000239992296325493,2486,"tags=28%, list=13%, signal=24%","RHOB/BCL2L10/GSN/GPX4/AIFM3/IRF1/PTK2/TSPO/NEFH/XIAP/HMOX1/TGFB2/RARA/LEF1/DAP3/BRCA1/PLCB2/HSPB1/EMP1/HMGB2/BCL2L1/PPT1/F2R/ANXA1/TXNIP/NEDD9/CDK2/RELA/TIMP2/H1-0/EGR3/PEA15/CD2/GADD45B/CDKN1A/CLU/IL18",0.538434096309916
"HALLMARK_MTORC1_SIGNALING","HALLMARK_MTORC1_SIGNALING",182,-0.452779082070586,-1.63359497053072,0.000195637534646866,0.0007524520563341,0.000486074234239492,4849,"tags=35%, list=26%, signal=26%","ACSL3/PSMA4/LGMN/GPI/EEF1E1/PSMD13/IFRD1/TOMM40/SLC1A4/CCNF/TCEA1/RIT1/MAP2K3/RPA1/CTSC/MTHFD2/M6PR/SERP1/GCLC/TMEM97/PGK1/EGLN3/ITGB2/HMBS/ACTR2/EIF2S2/INSIG1/SCD/PPA1/CDC25A/HPRT1/AURKA/TFRC/RRM2/SKAP2/PRDX1/PHGDH/PPIA/CXCR4/FGL2/HSPA4/ACTR3/NIBAN1/LTA4H/TUBG1/MCM2/LDLR/CD9/SLA/NAMPT/CACYBP/SEC11A/CCNG1/STIP1/P4HA1/G6PD/DAPP1/SERPINH1/TXNRD1/CDKN1A/PFKL/PLK1/IFI30/UNG",0.518848077743792
"HALLMARK_HYPOXIA","HALLMARK_HYPOXIA",161,-0.451856265882092,-1.60469481514918,0.000660601810578014,0.00198736539634876,0.001283812177869,4028,"tags=33%, list=21%, signal=26%","TIPARP/GCK/HDLBP/XPNPEP1/CP/P4HA2/MXI1/JUN/F3/PGK1/FOS/TGM2/KLF7/ADM/SDC3/PHKG1/MYH9/AKAP12/BCL2/RBPJ/STC2/ANXA2/CAVIN1/EXT1/CCN5/PPFIA4/CXCR4/HMOX1/CSRP2/GRHPR/SAP30/TMEM45A/ETS1/ACKR3/SIAH2/P4HA1/PFKP/PNRC1/ALDOC/COL5A1/TNFAIP3/RRAGD/FOSL2/NOCT/MAFF/TGFBI/PIM1/PFKFB3/ADORA2B/CDKN1A/PFKL/KDELR3/TGFB3",0.477270815362862
"HALLMARK_MITOTIC_SPINDLE","HALLMARK_MITOTIC_SPINDLE",188,-0.439880472222045,-1.58020762806989,0.000412473309420953,0.00147311896221769,0.000951615675013458,3452,"tags=30%, list=18%, signal=25%","SSH2/EPB41/PXN/HDAC6/TIAM1/RAPGEF5/MYO9B/KIF2C/MYH9/INCENP/KATNA1/KIF11/FBXO5/AURKA/RHOF/ITSN1/ARHGEF3/MID1/GSN/PALLD/MAP1S/RAPGEF6/ESPL1/PIF1/CYTH2/CCDC88A/KIF4A/ECT2/KLC1/CENPF/TPX2/CENPE/CAPZB/PREX1/ARHGEF2/EPB41L2/DOCK2/MARCKS/BIRC5/NEK2/DLGAP5/ABR/DOCK4/CDK1/FLNA/NEDD9/LMNB1/NET1/KIF23/TTK/NUSAP1/RACGAP1/ARHGAP27/EZR/PLK1/CCNB2",0.49849310876659
"HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING",95,-0.462203929816701,-1.51631649168978,0.00558765220425809,0.0147043479059424,0.00949881735082727,2205,"tags=24%, list=12%, signal=21%","PRKAG1/TRAF2/ARF1/CXCR4/ACTR3/HRAS/TNFRSF1A/E2F1/NGF/RALB/SLA/PLCG1/MKNK2/NOD1/DUSP3/CDK1/PFN1/CDK2/LCK/DAPP1/IL2RG/PRKCB/CDKN1A",0.407017918923954
"HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP",157,-0.424347173583296,-1.49447058681002,0.0035729487251083,0.00992485756974529,0.00641132880499159,3168,"tags=31%, list=17%, signal=26%","FGF9/CFB/PLVAP/ACE/TRIB2/AKAP12/YRDC/SPP1/RELN/ADGRA2/SDCCAG8/CPE/ITGA2/PTGS2/EPHB2/CXCR4/ADAM8/FUCA1/F13A1/PRDM1/ETS1/NGF/IRF8/LAT2/MMP9/ETV5/ETV4/EMP1/TNFRSF1B/GYPC/HDAC9/SOX9/DOCK2/HBEGF/LY96/CD37/TNFAIP3/IKZF1/CBL/IL10RA/FCER1G/PCP4/CMKLR1/GFPT2/IL2RG/LCP1/ALDH1A3/ENG/LAPTM5",0.431707695803346
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",64,-0.474060063212744,-1.49354580464141,0.0162676185511215,0.036971860343458,0.0238833405445255,5579,"tags=44%, list=30%, signal=31%","SEMA3B/FABP5/EBP/ATF3/STARD4/SREBF2/GPX8/LGMN/TP53INP1/HSD17B7/ANTXR2/STX5/TMEM97/ANXA13/SCD/LGALS3/GNAI1/ACTG1/NIBAN1/LDLR/CD9/ANXA5/PNRC1/ALDOC/ETHE1/ALCAM/S100A11/CLU",0.352487857583619
"HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS",90,-0.439081457120367,-1.4667320693172,0.0159914286575974,0.036971860343458,0.0238833405445255,3712,"tags=29%, list=20%, signal=23%","HTR5A/SEPTIN4/PGS1/CHRM4/LPIN1/CNIH2/KIF2C/ACE/IP6K1/EZH2/AURKA/ACRBP/BRAF/NEFH/TALDO1/ARL4A/HSPA2/TEKT2/NEK2/CDK1/TNNI3/GFI1/NCAPH/GMCL1/TTK/CCNB2",0.352487857583619
"HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1",193,-0.385284002146915,-1.38855368993076,0.0122267371200666,0.0305668428001664,0.0197457825812795,6339,"tags=46%, list=34%, signal=31%","COX5A/SNRPD2/SRSF7/SRSF3/EIF4H/EEF1B2/SNRPA1/RPS6/CSTF2/AIMP2/SNRPD1/MCM5/CCT4/SNRPG/HNRNPU/RRM1/RPS3/HNRNPA1/VDAC1/RUVBL2/MRPS18B/HDAC2/RPL18/GOT2/ILF2/APEX1/EIF4G2/RPL14/RSL1D1/MCM4/NPM1/RPLP0/PSMA4/CCT7/EIF3D/MCM6/IFRD1/EIF2S1/RPL22/SERBP1/HNRNPA2B1/DUT/CCT2/ERH/PSMD1/LSM7/RACK1/HSP90AB1/PGK1/RPS10/PSMD3/PSMB2/EIF3J/UBE2E1/RPS5/H2AZ1/CTPS1/PCNA/SSBP1/HNRNPA3/EIF2S2/ABCE1/NHP2/PPM1G/PABPC4/HPRT1/FBL/PABPC1/KPNB1/PPIA/YWHAQ/XRCC6/NOP16/TYMS/PA2G4/MCM2/NOP56/MAD2L1/PTGES3/MRPL23/CDC20/CDC45/CDK2/HNRNPC/CCNA2/MCM7/KPNA2/SNRPA/POLD2",0.380730400722792
"HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANDROGEN_RESPONSE",91,-0.420380466545401,-1.38406491425101,0.0309043000691745,0.0594313462868741,0.038391876124248,4107,"tags=38%, list=22%, signal=30%","CAMKK2/RPS6KA3/SRF/PLPP1/GNAI3/STK39/ANKH/B4GALT1/SMS/RAB4A/AKAP12/INSIG1/SCD/CDK6/KRT8/SGK1/CCND3/HPGD/NCOA4/XRCC6/SLC26A2/UBE2I/PA2G4/B2M/UAP1/TNFAIP8/ADAMTS1/PMEPA1/CDC14B/MERTK/ABCC4/ACTN1/TARP/H1-0/ALDH1A3",0.352487857583619
"HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN",138,-0.397806577777931,-1.38267347659096,0.0308788598574822,0.0594313462868741,0.038391876124248,4109,"tags=32%, list=22%, signal=25%","PRKAR2B/SLC7A1/GCNT1/PLCB4/FHL2/SFMBT1/SMAD7/TFPI/F3/COL3A1/SCN8A/SNAI2/LTBP1/COL11A1/INSIG1/COL5A2/LPAR1/MAPK14/SLC67A1/NFKB1/RND3/DMAC2L/ANXA2/GJA1/SYNE1/PTPRM/COL1A1/FBLN5/ADGRL2/MAGI2/ANXA4/LDLR/ID1/HAS2/RUNX1/TGFBR2/PMP22/KALRN/ITGB3/FYN/PIK3CD/SPOP/ADORA2B/ATP2B4",0.282013350011725
"HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY",169,-0.384746093328171,-1.36773980516389,0.0254679523403221,0.055365113783309,0.0357651428543045,3768,"tags=31%, list=20%, signal=25%","KLF4/EI24/RACK1/CCNK/JUN/DRAM1/TRAFD1/FOS/HEXIM1/DEF6/STOM/VAMP8/RPL36/ITGB4/ZFP36L1/PCNA/SFN/MDM2/RNF19B/RALGDS/CCND3/UPP1/INHBB/HMOX1/S100A10/HRAS/BAK1/FUCA1/TP53/SOCS1/SPHK1/TRAF4/RAP2B/CDH13/RAD9A/CCNG1/RHBDF2/AEN/MKNK2/HBEGF/ADA/F2R/AK1/TXNIP/PTPRE/PLK3/IER5/IRAG2/TM4SF1/GM2A/CDKN1A/IFI30/TCHH",0.352487857583619
"HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS",169,-0.383195572354284,-1.3622278343044,0.0278008511292396,0.0579184398525826,0.0374145582601611,3890,"tags=32%, list=21%, signal=26%","B4GALT2/HDLBP/TXN/KIF20A/P4HA2/GCLC/MXI1/PGK1/B4GALT7/HMMR/EGLN3/GMPPB/CHST1/B4GALT1/FKBP4/SDC3/HAX1/CACNA1H/QSOX1/AURKA/STC2/AK3/PKM/AKR1A1/B3GAT3/EXT1/MPI/PPIA/CHST12/PPFIA4/CXCR4/TALDO1/SAP30/CLN6/DEPDC1/MIOX/ABCB6/ELF3/SOX9/MERTK/P4HA1/PFKP/FUT8/CDK1/COL5A1/PYGB/RRAGD/PKP2/STMN1/G6PD/TGFBI/ADORA2B/SLC16A3/KDELR3",0.352487857583619
"HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE",161,-0.372334254465491,-1.32228518835925,0.0464576074332172,0.0860326063578096,0.0555759438797149,2648,"tags=20%, list=14%, signal=17%","HPRT1/BCL2/HR/CPE/SGK1/CHPT1/MYB/STIL/CCN5/SLC26A2/IDH2/PLK4/CD9/SIAH2/MAPT/FOXC1/CKB/CDC6/CYP26B1/GAL/RNASEH2A/GINS2/TNNC1/CDC20/RBBP8/NAB2/PCP4/PTPN6/EGR3/ATP2B4/HSPB8/ASS1",0.224966093540314
