"GeneID","Symbol","logCPM","spl1","spl2","spl3","spl4","F","PValue","FDR"
"gene-RBM12|RBM12","RBM12",6.66447684603305,-1.12534059802964,-0.514933792845633,1.62238161065148,-1.4030673091692,29.9032005067808,1.10299151265377e-13,1.7068793658317e-09
"gene-LOC100227014|LOC100227014","LOC100227014",4.63224091702472,-0.461756018726205,-1.60685752178706,1.85998082139423,-1.90245521876542,27.2143915911603,6.80825624692497e-13,5.2678882710582e-09
"gene-SNX1|SNX1","SNX1",4.51095710424917,0.572116919125475,0.462141066515824,-0.889581792416408,1.09239309887494,25.1372297300272,3.00606473082864e-12,1.16297129273933e-08
"gene-NEK8|NEK8","NEK8",3.99900880421535,-1.40713360108786,-1.10225118474819,3.31090454373071,-1.88214880631817,25.1643986113542,2.94682932321579e-12,1.16297129273933e-08
"gene-ARSG|ARSG","ARSG",2.46280050029577,1.79068170825124,1.55885486838883,-3.23467271885733,2.74389772375924,24.0940285721957,6.51990884400874e-12,1.97528766735374e-08
"gene-CKAP2L|CKAP2L","CKAP2L",8.63290647429229,-0.390742560803576,-1.0653532231014,1.47208741874401,-1.39760998132668,23.880456513038,7.65862746631498e-12,1.97528766735374e-08
"gene-DEGS1|DEGS1","DEGS1",6.88497439121415,-0.568048784486093,-1.55322746429202,0.999921824515026,-1.81719911799817,23.4454082546781,1.06589472501938e-11,2.35638869566785e-08
"gene-GFI1B|GFI1B","GFI1B",8.17532851980216,-0.395881759316091,-0.628576711050318,1.10778025587395,-1.58918035591093,22.7377648795557,1.83917557067919e-11,3.55765524453256e-08
"gene-CCNB2|CCNB2","CCNB2",5.41161639752752,-1.38033173710565,-1.33957676338229,1.74440259428436,-1.72296776211759,22.4932392050623,2.22579820039654e-11,3.82713635012627e-08
"gene-KDM4B|KDM4B","KDM4B",5.19073359235367,0.373419723218468,0.532391775243707,-1.05526821912333,1.15686317626769,22.2682810807303,2.65570343282532e-11,4.10970106229719e-08
"gene-USP5|USP5","USP5",3.44559399455619,1.3317722305597,0.407874566776468,-2.11746210144394,1.77399589687065,21.1570020051869,6.45230267239536e-11,9.07721671411983e-08
"gene-HERPUD1|HERPUD1","HERPUD1",4.58095954335012,-0.0565353681878735,-1.4917678976862,0.555199755497635,-1.25747461667639,19.7512759242865,2.06096200634737e-10,2.65778225401879e-07
"gene-SETD5|SETD5","SETD5",5.76433701568151,0.576057730949697,0.390289832832704,-1.03894794796298,1.23232162809072,19.2316615417817,3.20235070916156e-10,3.53974123030537e-07
"gene-LOC121470715|LOC121470715","LOC121470715",4.28887761603172,0.690201324363073,-0.642619832120105,1.07735742107913,-1.62555356201387,19.2790650504906,3.13079754761529e-10,3.53974123030537e-07
"gene-ISCU|ISCU","ISCU",10.7745529139818,0.201798267824475,-1.24079637724632,-0.189104792078136,-0.940047842170396,19.001957758742,3.89913021314928e-10,4.02260266989901e-07
"gene-RGS9BP|RGS9BP","RGS9BP",5.59786601563995,-1.49329519951531,-0.879255563846734,1.85457232497269,-2.26441644384989,18.8605919520737,4.40413842237554e-10,4.25962763039134e-07
"gene-MAFF|MAFF","MAFF",4.45769466637599,-0.561640996888036,-1.11182956178082,0.264466558554525,-1.32120103807645,18.7233699141928,4.95913559191979e-10,4.43791872480315e-07
"gene-DISP1|DISP1","DISP1",3.44123229595507,1.13918561899563,0.588602065999486,-1.82168802007548,1.62122701818041,18.677127703838,5.16203793515067e-10,4.43791872480315e-07
"gene-LOC115491955|LOC115491955","LOC115491955",6.28752596011506,0.43756667301784,-1.76033940382902,1.82094701138704,-1.29605388374772,18.4735864405125,6.38767217711828e-10,5.2025908916266e-07
"gene-LOC100224630|LOC100224630","LOC100224630",0.589394609267088,-1.12086879004261,-0.826015726889489,3.85204623784845,-3.40418025748234,18.0875811788815,8.64713453341411e-10,5.91304152323339e-07
"gene-H2AZ1|H2AZ1","H2AZ1",7.36145014601295,-1.12472400167801,-0.916679995468379,0.44882499963617,-1.40439707169878,18.0706501132873,8.77733692580554e-10,5.91304152323339e-07
"gene-LOC115496914|LOC115496914","LOC115496914",3.5180482066697,-0.0143102557166072,-1.56539569257229,1.4396089935865,-1.52048465215677,18.1319687942077,8.31517050589005e-10,5.91304152323339e-07
"gene-BHLHA15|BHLHA15","BHLHA15",1.79408487554419,-1.85544423039144,-1.15388553522881,1.93718357504273,-2.11389344825117,17.9888264125748,9.4357128703395e-10,5.91304152323339e-07
"gene-NPRL3|NPRL3","NPRL3",7.42927488966076,0.0470555547481464,-0.777469638932276,0.613140012145451,-1.24872370514603,17.9749211896781,9.5525711199247e-10,5.91304152323339e-07
"gene-LOC140680309|LOC140680309","LOC140680309",5.07507318246724,1.24377157858537,-2.43750973871552,0.291320509935223,-1.28527249590559,18.2469391018446,9.39256360150682e-10,5.91304152323339e-07
"gene-LOC140682288|LOC140682288","LOC140682288",1.59372206669178,-0.0422175058891645,-1.29728155684214,0.0716447484022866,-1.3463535893943,17.758857634147,1.15733264674639e-09,5.9699075694668e-07
"gene-DLST|DLST","DLST",4.22911992305684,1.63741930752639,0.38382317974632,-2.8354320525993,1.61913041732629,17.7826388741678,1.13307837724592e-09,5.9699075694668e-07
