"GeneID","Symbol","logCPM","PValue_spline","FDR_spline","FDR_factor","logFC_Heat_vs_Control","FDR_Heat_vs_Control","logFC_Rec2h_vs_Heat","FDR_Rec2h_vs_Heat","logFC_Rec24h_vs_Rec2h","FDR_Rec24h_vs_Rec2h","logFC_Rec2wk_vs_Rec24h","FDR_Rec2wk_vs_Rec24h","logFC_Rec2wk_vs_Control","FDR_Rec2wk_vs_Control"
"gene-LOC140684168|LOC140684168","LOC140684168",-1.23725113911985,0.0143936587263516,0.061910341282582,0.013953960404831,0.306727889027239,0.723114729183756,-1.25059360594155,0.156758521272138,1.00213657191785,0.849537182969763,0.998645262249387,0.459416680032907,1.05691611725292,0.296275055688177
"gene-DNAJB13|DNAJB13","DNAJB13",-0.24920231673877,0.0153580110899754,0.0644428475101329,0.0197589840153395,0.359517973624893,0.682064579468059,-0.680421290529237,0.471407120247632,0.131469636030006,0.996216994695931,1.41816311479,0.312524558154657,1.22872943391566,0.25056738717127
"gene-LOC140684450|LOC140684450","LOC140684450",-4.88471749991694,0.0130519944048148,0.0579901273082137,0.0250190690049564,0.423409496609585,0.850382020285272,-0.529095025352631,0.828720209662058,0.63210915199879,0.97955840315623,2.22311815548996,0.476606274197335,2.7495417787457,0.262506972714123
"gene-TMEM116|TMEM116","TMEM116",0.128729010426057,0.0109418888038001,0.0513886886915955,0.0264151679135697,-0.0659308080281342,0.927354954632032,-0.567204168419872,0.401539991687619,-0.372595628815804,0.957917796648698,1.37503811417682,0.237073681963491,0.369307508913008,0.667047483859127
"gene-SH2D1B|SH2D1B","SH2D1B",-2.17932473364879,0.010899203309066,0.0512504318467932,0.0264191175234001,-1.39199748018237,0.181312427220995,0.453619236303823,0.766663067848713,0.558652945559735,0.960922815213,0.475639855465231,0.841040338879153,0.0959145571464188,0.964778414337777
"gene-MTHFS|MTHFS","MTHFS",-2.65256811791072,0.0166326837449911,0.0679131348162896,0.0306700106409516,-0.176302287559721,0.923698635674879,-0.179497906451872,0.93426840456133,1.27083483218905,0.881351538865029,0.668726099617503,0.798167314140032,1.58376073779496,0.372746556091914
"gene-LOC121469260|LOC121469260","LOC121469260",-0.681048833131424,0.0142593196508648,0.0615860931055351,0.0326848120358169,1.01661116562068,0.317721438736455,-1.0534464545968,0.354731383183993,-1.53508165966514,0.863859861858941,1.94673901772324,0.466442258219706,0.374822069081973,0.858141326630206
"gene-LOC100220779|LOC100220779","LOC100220779",-0.28673360710873,0.0119186294073055,0.0544543299377409,0.0346180307024724,-1.59422489503912,0.163426029176975,1.76402312603772,0.109918041503951,-0.397391913797028,0.971374201920144,0.0233686687160899,0.993853392646511,-0.204225014082341,0.923675770882186
"gene-CACFD1|CACFD1","CACFD1",0.917980992946701,0.0119873599411755,0.0546404698349607,0.0352545835468101,0.448138820496997,0.380822079388159,-0.377118752924241,0.516140203140404,-0.765832707176813,0.809032098230377,1.21295107356217,0.237073681963491,0.518138433958115,0.486141230376977
"gene-LOC121468399|LOC121468399","LOC121468399",1.55072547090801,0.0156042044929723,0.0650000173697838,0.0362333605522415,0.00786476278601334,0.99152678123061,-0.496191658651033,0.438372391202261,0.25847390554402,0.962574498511105,0.866420353577898,0.420177625937131,0.636567363256898,0.40336579891297
"gene-LOC115494559|LOC115494559","LOC115494559",-2.02143384710187,0.0113679146946814,0.0527648026307964,0.0365319694758013,-1.6390774175086,0.0958629201914021,1.43439068522151,0.151281413658015,-0.692484153020657,0.941973519857718,0.291771857333024,0.909914299187299,-0.605399027974725,0.685704222876488
"gene-CHEK1|CHEK1","CHEK1",2.31768321217882,0.0106165245996702,0.0502725575825875,0.0365319694758013,0.432216798574572,0.456770246310984,-1.17502099637053,0.0484690762102389,0.361479343342578,0.952973416313492,0.875179974663598,0.449342757214557,0.493855120210217,0.557814918726064
"gene-LOC140683990|LOC140683990","LOC140683990",-1.94629829494839,0.0149340653470154,0.0633858094473568,0.036604152731867,-0.486075514162889,0.615269076386366,-1.73436132229917,0.143137976277505,0.853385239031789,0.943567065183306,0.0313618926928272,0.992076065523126,-1.33568970473744,0.34078896194886
"gene-LOC100225628|LOC100225628","LOC100225628",-2.50552737777919,0.0125230759715598,0.0562538753729718,0.036604152731867,-0.59947771075041,0.732592088623716,0.993357360658378,0.559885688601161,0.364580526051514,0.993088217117691,0.647970018115165,0.822963246585187,1.40643019407465,0.47179347897234
"gene-WDR41|WDR41","WDR41",-0.902307623912931,0.0111747186726358,0.0521476885649477,0.0367495043060485,-0.294930529230452,0.648084542140686,0.472525595991916,0.457596441559065,0.0542745816978577,0.996216994695931,0.272008329875183,0.822522119143095,0.503877978334504,0.528601027209844
"gene-ALKBH2|ALKBH2","ALKBH2",1.26611272867555,0.011374693478277,0.0527648026307964,0.0368622187978596,0.226770887833077,0.607475491201808,-0.678544087003685,0.112835333158129,0.0649902438423551,0.996216994695931,0.798871749898806,0.332954822958131,0.412088794570552,0.485164359039489
"gene-LOC121469592|LOC121469592","LOC121469592",-1.30319017057109,0.0128163803829294,0.0572556254116143,0.0368858221403675,-1.69300067195645,0.218328999651156,2.1714007565509,0.0909266102582019,-0.864246828217948,0.942022518769759,0.360939945408442,0.91158948180995,-0.0249067982150573,0.993425948313189
"gene-ECD|ECD","ECD",3.07701595890636,0.0112195623907967,0.0522802553440467,0.0377677046055878,-0.461093366448155,0.419591459699427,0.0139892072810075,0.987582950991255,0.433909500091948,0.93133724283901,0.325547594131506,0.798814651420037,0.312352935056306,0.735539949782619
"gene-CLTCL1|CLTCL1","CLTCL1",0.627839744825752,0.0207601026664123,0.0791482110772927,0.0380355318731256,0.380955430905007,0.483690970013413,-1.03513701871411,0.0766024882700162,0.684522940899275,0.853234285146612,0.624794977795135,0.521197199916026,0.655136330885307,0.369713421910259
"gene-FGF8|FGF8","FGF8",0.778943866544257,0.0143409751804824,0.0618007771979854,0.0389325026539313,0.123569004272782,0.85174593850377,-0.879583455136416,0.146808112024074,-0.0936880671278716,0.996216994695931,1.12836657720192,0.337983676259064,0.278664059210411,0.758223874269284
"gene-NSUN5|NSUN5","NSUN5",1.01658461877694,0.010589327096448,0.0501744754493364,0.0390818173044825,-0.256962449029788,0.540876492498658,0.0969417314942173,0.866914713102739,-0.23801558921306,0.952863058276477,0.663837837948827,0.408339630651452,0.265801531200197,0.660844557908644
"gene-ATP1B4|ATP1B4","ATP1B4",2.15044823220577,0.0125362972285555,0.0562642690289724,0.0396791339977395,-0.097100965873969,0.859946794079083,-0.188366259932309,0.745162933077112,-0.0708147921069531,0.996216994695931,0.798957904852037,0.373186550119962,0.442675886938805,0.476115497174272
"gene-NPHP1|NPHP1","NPHP1",2.71115968120248,0.0119404263188856,0.0544946333050819,0.039757107042329,-0.129301344894829,0.894877079104351,0.0551980914045691,0.963747736100783,0.505679474987661,0.943345862972612,0.436352515874499,0.779956750931293,0.867928737371901,0.394046662064251
