"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0004843","cysteine-type deubiquitinase activity",5,-0.815406976744186,-2.27113159458947,0.000578099030387502,0.091725046154817,0.0748460935429496,133,"tags=100%, list=19%, signal=81%","USP5/USP10/USP24/USP22/USP45",0.477270815362862
"GO:0019783","ubiquitin-like protein peptidase activity",5,-0.815406976744186,-2.27113159458947,0.000578099030387502,0.091725046154817,0.0748460935429496,133,"tags=100%, list=19%, signal=81%","USP5/USP10/USP24/USP22/USP45",0.477270815362862
"GO:0101005","deubiquitinase activity",5,-0.815406976744186,-2.27113159458947,0.000578099030387502,0.091725046154817,0.0748460935429496,133,"tags=100%, list=19%, signal=81%","USP5/USP10/USP24/USP22/USP45",0.477270815362862
"GO:0030695","GTPase regulator activity",7,-0.625413600143224,-2.03892942882014,0.00449502563996532,0.237549095360675,0.193836062861162,84,"tags=71%, list=12%, signal=63%","ITSN2/LOC115495222/FGD5/ASAP1/SOS2",0.407017918923954
"GO:0060589","nucleoside-triphosphatase regulator activity",7,-0.625413600143224,-2.03892942882014,0.00449502563996532,0.237549095360675,0.193836062861162,84,"tags=71%, list=12%, signal=63%","ITSN2/LOC115495222/FGD5/ASAP1/SOS2",0.407017918923954
"GO:0008234","cysteine-type peptidase activity",6,-0.667889947341112,-2.0312708776412,0.00577050586215009,0.249705526398495,0.203755505944019,133,"tags=83%, list=19%, signal=68%","USP5/USP10/USP24/USP22/USP45",0.407017918923954
"GO:0008047","enzyme activator activity",5,-0.72429438534671,-2.01735809143162,0.00494615299579134,0.237549095360675,0.193836062861162,81,"tags=80%, list=12%, signal=71%","LOC115495222/ASAP1/PARP16/PPP2R5A",0.407017918923954
"GO:0046982","protein heterodimerization activity",5,-0.700983749305061,-1.95243159029282,0.00746789530739154,0.273439858947567,0.223122321755144,90,"tags=80%, list=13%, signal=70%","TAF3/TAF13/BOK/SOS2",0.407017918923954
"GO:0004674","protein serine/threonine kinase activity",13,-0.455339881799845,-1.92655536279852,0.00725850357498055,0.273439858947567,0.223122321755144,208,"tags=77%, list=30%, signal=55%","CAMK2B/PRKD3/GRK3/PRKCQ/STK3/PRP4K/CDK6/DYRK2/NEK7/MAPK12",0.407017918923954
"GO:0051082","unfolded protein binding",10,0.603169024792034,1.9069416120803,0.00248654128999102,0.236718730807145,0.193158499364019,232,"tags=90%, list=33%, signal=61%","HSP90AB1/HSP90AA1/HSPE1/DNAJA4/NACAD/TCP1/DNAJB4/LOC100190429/DNAJA1",0.431707695803346
